-2.972280715664586959e-01,2.588928517199444723e-01,-7.074351212986067228e-02,0.000000000000000000e+00
1.178102999510200755e-01,4.319964888459959518e-01,-1.575168734466182024e-02,0.000000000000000000e+00
-4.480470111814977563e-01,1.056564065790908669e-01,-2.086987273538312149e-01,0.000000000000000000e+00
1.282833151859345822e-01,1.866229132347095934e-02,1.513820827335567720e-01,0.000000000000000000e+00
-1.239424307500707270e-02,-4.846958395144309040e-01,-1.168433231686642204e-01,1.000000000000000000e+00
2.899372301030965215e-01,5.027359804967010959e-01,-7.307110162083967075e-02,0.000000000000000000e+00
3.022059313621410226e-01,-3.311832769186193182e-01,-1.745469182422184073e-01,0.000000000000000000e+00
4.569361747093125814e-02,-2.314692779313218540e-01,-7.584477373920982257e-02,0.000000000000000000e+00
-4.883924756842057957e-01,7.523926369495947952e-02,-1.624301204906272444e-01,0.000000000000000000e+00
-2.814826363984075930e-01,1.857698731045284435e-01,-1.625410307187653558e-01,0.000000000000000000e+00
1.403349157426829995e-02,-4.445245346494468563e-01,-4.029139873092209001e-01,0.000000000000000000e+00
9.896153176883051850e-02,2.862378807245365975e-01,-4.249811562816934174e-01,0.000000000000000000e+00
-4.411090542613259613e-01,-1.924934135974062932e-01,-6.615177325527531182e-02,0.000000000000000000e+00
-4.536842097832329279e-01,8.955156063252314724e-02,-4.167682335879999145e-01,0.000000000000000000e+00
-3.375210458468683727e-01,-3.182822815684412388e-01,-2.360366997566586827e-02,0.000000000000000000e+00
1.042905039724368182e-01,-1.369677772046773712e-01,1.654635067647277635e-01,0.000000000000000000e+00
1.234897414745858568e-01,3.604012129224251071e-01,-1.687953689210747732e-01,0.000000000000000000e+00
4.734136114002266971e-01,1.853011885346934340e-01,-3.139688702234113560e-01,0.000000000000000000e+00
2.113943023943783417e-01,-3.493441876641080190e-01,-6.822517487516518986e-02,0.000000000000000000e+00
-1.349151982660047322e-01,3.754090273689022345e-02,1.409662271859808413e-01,0.000000000000000000e+00
2.309352610099020819e-01,2.208251148163772534e-02,2.279885358018333419e-01,0.000000000000000000e+00
9.144685393151582090e-03,3.619860887520190973e-01,-6.055241505618337572e-02,0.000000000000000000e+00
3.406145589246946659e-01,-2.985144174597238464e-01,-3.833855663294885585e-01,0.000000000000000000e+00
4.716904037876982342e-02,-9.891625134194594049e-02,-1.644263831858362029e-02,0.000000000000000000e+00
-1.514456844799396407e-01,1.881709663280685396e-01,2.594548145765719349e-01,0.000000000000000000e+00
-4.315876092458378332e-01,8.480195357888668795e-02,-2.860866583396006746e-01,0.000000000000000000e+00
-4.173794164996587064e-01,7.371128121009971890e-02,2.513193950710934099e-01,0.000000000000000000e+00
-5.736641807657004710e-01,1.921846756543558743e-01,-1.846340159789881530e-01,0.000000000000000000e+00
1.466206003302887306e-01,3.699264814396781981e-02,6.747832102083728412e-02,0.000000000000000000e+00
-4.565625032055643517e-01,7.535809967180347180e-02,-3.569798652788917503e-01,0.000000000000000000e+00
4.401775929241718011e-01,3.379080576134922409e-01,-3.330702526505701089e-01,0.000000000000000000e+00
-1.259454243286972919e-01,-8.627820800222887887e-02,-2.857606360042026436e-02,0.000000000000000000e+00
2.116147692199688568e-01,2.127066619453061302e-01,1.521984823949766308e-01,0.000000000000000000e+00
-1.885575587227292238e-02,-3.401567992021229392e-01,2.858726670366308342e-01,1.000000000000000000e+00
-3.368750086798802945e-01,2.252274736769712959e-01,-1.209921543188986065e-01,0.000000000000000000e+00
3.341016052723813634e-02,-3.000821837167105266e-01,1.300131895720264552e-01,0.000000000000000000e+00
-4.160923525777818210e-01,-1.473326177266380543e-01,1.219741191925505092e-01,0.000000000000000000e+00
-5.058319206307205773e-01,1.686983059370227578e-01,-2.568872355621289461e-01,0.000000000000000000e+00
7.021100375684501127e-02,-4.769570439419307806e-01,-4.556859837439033445e-01,0.000000000000000000e+00
-5.278640650392352196e-01,6.560832467171009985e-02,-3.448972222244631736e-01,0.000000000000000000e+00
-4.249139714581787186e-01,6.317588472592601534e-02,-3.309527792998037121e-01,0.000000000000000000e+00
-6.189782546590485435e-01,1.234427301753098782e-01,-2.767450637132277125e-01,0.000000000000000000e+00
-4.046268738777317187e-02,3.454841707821790786e-01,-6.910506994695246596e-02,0.000000000000000000e+00
3.708765370186066501e-02,-1.830351394549845356e-01,-1.652844421632085059e-01,0.000000000000000000e+00
2.846590232128438647e-01,1.753976305803344737e-01,-2.372350301798296923e-01,0.000000000000000000e+00
-1.806156198866662455e-01,-2.945503976973292137e-01,-9.263501724157188755e-02,0.000000000000000000e+00
4.709703258851178909e-01,1.550231015370232175e-02,-3.416505678899545151e-01,0.000000000000000000e+00
-4.340393868884744877e-01,-1.270138315769301918e-01,-4.311740858657812231e-02,0.000000000000000000e+00
4.660954613315500539e-01,-6.109399006360078429e-04,-1.764512412105587180e-01,0.000000000000000000e+00
2.091478430870335470e-01,4.813582839751176512e-01,-4.016083658379718258e-02,0.000000000000000000e+00
-3.413628113722252388e-01,3.447581465470485051e-01,5.092398873978692952e-02,0.000000000000000000e+00
-5.665578084283474231e-02,-8.119780621500875817e-02,-1.176720671671364765e-01,0.000000000000000000e+00
-2.565424531151474508e-01,2.002709048174811657e-01,-1.324079746522101864e-01,0.000000000000000000e+00
3.550999091139062647e-01,4.308954915890990667e-01,-3.689712519507599708e-01,0.000000000000000000e+00
1.300447629669896632e-01,4.043287713214592238e-01,-1.429740098847400998e-01,0.000000000000000000e+00
-4.827429765948785256e-01,1.992717477198157616e-01,-1.545435567805451549e-01,0.000000000000000000e+00
-5.385568211475574296e-01,2.920981501174632067e-01,-7.640007654645135371e-02,0.000000000000000000e+00
5.846816390478563191e-02,7.977545338441631440e-03,3.125404419379765875e-01,1.000000000000000000e+00
4.188942254638693408e-01,3.507120532085462594e-01,-2.555893561170193284e-01,0.000000000000000000e+00
3.571226346846499422e-01,3.688386192649062978e-01,-6.076580348760941830e-02,0.000000000000000000e+00
-1.976403993235366363e-01,-2.254166673302369361e-01,6.910491078378781793e-02,0.000000000000000000e+00
-1.828833350449960704e-01,-1.415028250218820782e-01,3.238826213478538524e-02,0.000000000000000000e+00
-5.575730416624934405e-01,6.805301698398484589e-02,-3.620025101805097179e-01,0.000000000000000000e+00
-1.153785206091049037e-01,2.366278848467780194e-01,5.172753271109052642e-02,0.000000000000000000e+00
1.089590784886650676e-01,-2.313946256209307994e-01,-1.497867563506684596e-01,0.000000000000000000e+00
2.042672539002342302e-01,4.278800851868662103e-01,-1.071928577340749561e-01,0.000000000000000000e+00
-1.538625936032112645e-02,3.233931848371761619e-01,-9.598649197557691803e-02,0.000000000000000000e+00
-4.692632494301426926e-01,1.301353305451007358e-01,-3.082009676473357329e-01,0.000000000000000000e+00
-4.276828733907087066e-01,2.150912722847057312e-01,3.760068002985332558e-02,0.000000000000000000e+00
-2.324250284152109547e-01,1.996174893159020636e-01,2.772155098171534271e-01,0.000000000000000000e+00
-3.664258985585183148e-01,-3.467054019377076995e-02,8.397590199802822120e-02,0.000000000000000000e+00
2.823788408885036239e-01,-3.083137228903529703e-01,-2.783904785719981123e-01,0.000000000000000000e+00
-4.886833175195827161e-01,7.815387895838676879e-02,-3.215561765717756676e-02,0.000000000000000000e+00
3.876428314877521930e-01,-1.491749451197421916e-01,-3.673337766798975279e-01,0.000000000000000000e+00
3.154114192775308023e-01,4.356725871901602765e-01,-2.962909590345290112e-01,0.000000000000000000e+00
2.128169821499330816e-01,1.570527018786813667e-01,-1.476491274216743532e-01,0.000000000000000000e+00
4.097862126693856966e-01,2.045187363116354393e-02,-2.444748622918338499e-01,0.000000000000000000e+00
-4.695233097541982870e-02,2.291190180386499242e-01,3.558769965464687046e-01,0.000000000000000000e+00
5.594313378148724203e-03,3.654626375002519301e-01,-5.298137587912352120e-03,0.000000000000000000e+00
1.875257592084128844e-01,3.304742061100157668e-01,-4.376777283153350240e-01,0.000000000000000000e+00
9.023209891496501711e-02,-1.118104895327253767e-01,-1.635696504094391601e-01,0.000000000000000000e+00
4.226080012317147694e-01,1.713195937644167166e-01,-3.507237314921848870e-01,0.000000000000000000e+00
2.699823884401894025e-01,-1.335316651573174584e-01,-1.451122828337259307e-01,0.000000000000000000e+00
-6.374642385728958305e-02,-3.014950862455261782e-01,1.299830387702297085e-01,0.000000000000000000e+00
5.081477043405134841e-01,8.321570018023609003e-03,-3.418178629861637896e-01,0.000000000000000000e+00
-3.706450313848040357e-01,6.370834191540850067e-02,-3.769255865096766134e-01,0.000000000000000000e+00
-2.018577755332984780e-01,3.993779788274592207e-02,-3.216659498336756073e-02,0.000000000000000000e+00
4.541671688169974241e-01,-1.871267227412916623e-01,-2.706598543363843978e-01,0.000000000000000000e+00
1.361146332384263920e-02,-2.866138549972405136e-01,3.876743405695920464e-02,0.000000000000000000e+00
2.262380733122271448e-01,4.797013506975384423e-01,-7.743958878556769787e-02,0.000000000000000000e+00
4.309115351717347497e-01,3.270075392248552038e-01,-3.860350368197962290e-01,0.000000000000000000e+00
-4.019931694214967099e-01,7.030922592183030950e-02,-3.483249376574171774e-01,0.000000000000000000e+00
1.225451464722927680e-01,-4.040632752650677451e-01,-1.872309164523452418e-01,0.000000000000000000e+00
7.322235468289181592e-02,-1.647757438696332566e-01,1.843698012430574351e-01,1.000000000000000000e+00
1.469007610007319331e-01,2.240844210273403025e-01,-4.309589076216716608e-01,0.000000000000000000e+00
-5.100815496078852096e-01,7.523903304412370152e-02,-2.054606818524738754e-01,0.000000000000000000e+00
-2.262515702288588060e-01,3.305347374266267013e-01,9.996257751487383492e-02,0.000000000000000000e+00
4.244092467331792573e-01,-2.152026908672413641e-01,-8.600615217815933689e-02,0.000000000000000000e+00
-3.023452804805531469e-01,3.725663566503049084e-01,1.621560297312716892e-01,0.000000000000000000e+00
-1.976597885601414639e-01,-6.147372434494719623e-03,-1.075074888600524720e-01,0.000000000000000000e+00
-3.974399356612381973e-01,6.378841608726722179e-02,-2.351407130540925650e-01,0.000000000000000000e+00
4.828944756316886355e-01,1.851514045682242648e-01,-2.677391258512233918e-01,0.000000000000000000e+00
9.853700924511478443e-02,-9.145646188614854621e-02,-8.433503582659283848e-02,1.000000000000000000e+00
4.322428436023934700e-02,-2.866477990767811734e-01,1.436678981414149688e-02,0.000000000000000000e+00
2.317131635243794285e-01,-1.741144366514915109e-01,-5.346384445169620470e-02,0.000000000000000000e+00
-4.881755180810445904e-01,-6.488110361540687376e-02,-2.405685091904617157e-01,0.000000000000000000e+00
5.009307645269289733e-01,4.425420008142293485e-03,-2.745903460745226510e-01,0.000000000000000000e+00
-6.074884897838055409e-01,3.471577718444266575e-02,-1.187592410326245851e-01,0.000000000000000000e+00
-4.922655704138291233e-01,-5.686295168840968528e-02,-7.727353593526611886e-02,0.000000000000000000e+00
2.443715254326637165e-01,4.159458669819842136e-01,-2.304086446977617886e-01,0.000000000000000000e+00
2.537332355761034441e-01,4.232215876267669818e-01,-2.142836611650444645e-01,0.000000000000000000e+00
4.354766098726121082e-01,2.066476387412506666e-01,-2.572225624308218661e-01,0.000000000000000000e+00
-6.670643624576808040e-02,-2.743281861200342342e-01,1.969838352014004756e-01,0.000000000000000000e+00
5.045772711682056100e-02,-5.795162206832555896e-01,-3.095031486065500381e-01,0.000000000000000000e+00
-3.797945405255371831e-01,2.987913528926043338e-01,-4.205713881978856428e-02,0.000000000000000000e+00
9.714317670547181760e-02,3.063611560357061281e-01,4.499542125831512999e-04,0.000000000000000000e+00
2.101696426903510995e-01,4.577167201064796243e-01,-6.901590315345136617e-02,0.000000000000000000e+00
3.869764829583912658e-01,3.547878357121295734e-01,-2.276222828478470239e-01,0.000000000000000000e+00
2.022320814249134735e-01,2.746592311915349582e-01,-2.155023322314715550e-01,0.000000000000000000e+00
3.242701642287826314e-01,4.924643993052526744e-03,-7.614280006238526022e-02,0.000000000000000000e+00
-4.268384929074521272e-01,7.563878728014393482e-02,-4.053033301009100753e-01,0.000000000000000000e+00
3.097844124024143331e-01,8.162306174941019385e-03,-1.233540449921479848e-01,0.000000000000000000e+00
-2.365505676178879801e-01,2.027320760942266376e-01,-1.295662976954722323e-01,0.000000000000000000e+00
1.742073054738555726e-01,3.514675711853610545e-04,2.387641798199502119e-01,1.000000000000000000e+00
3.073753898486999980e-01,-1.498973909662425774e-01,-1.500212066071194561e-01,0.000000000000000000e+00
-3.307315781198638116e-01,5.459801714011412038e-02,-2.015363916628309937e-01,0.000000000000000000e+00
-5.863196138620343500e-01,9.004133430639796321e-02,3.265709902618129518e-02,0.000000000000000000e+00
-2.422340595676314989e-01,1.843690059812538862e-01,-5.140341798427332937e-02,0.000000000000000000e+00
7.346680548660357302e-02,-2.920394227174120672e-01,6.061656602452129144e-02,0.000000000000000000e+00
1.389054537131935996e-01,1.519145851399575087e-01,-5.538106021825013603e-02,0.000000000000000000e+00
4.379842207913757779e-01,1.797353284325124145e-01,-3.223902567493557303e-01,0.000000000000000000e+00
3.525348326064736693e-01,3.182299161604533744e-01,-2.737273321339511734e-01,0.000000000000000000e+00
-3.689274172020639009e-01,1.052782901201600868e-01,-2.985489462727556886e-01,0.000000000000000000e+00
4.085896611826227987e-01,1.724824470038603952e-01,-2.651848552269548964e-01,0.000000000000000000e+00
4.351028993265909639e-01,1.805113472453792889e-01,-3.048781201248888517e-01,0.000000000000000000e+00
-3.166347002596255900e-01,2.919479862204331644e-01,5.147014038715887370e-03,0.000000000000000000e+00
-5.419002883911139268e-01,1.696788384322769905e-01,6.481858711757032543e-02,0.000000000000000000e+00
-2.276742067994556029e-01,1.715193615940688310e-01,2.827558281493274261e-01,0.000000000000000000e+00
-2.523835765921382188e-02,1.926233341868116566e-01,1.489653431197036637e-01,0.000000000000000000e+00
1.814166474035134036e-01,-5.359917301628159825e-01,-3.485136164011647386e-01,1.000000000000000000e+00
-4.213246600488015914e-01,2.604679618116215734e-01,7.843972662004153329e-02,0.000000000000000000e+00
-4.166577046640200233e-01,2.271480908997020876e-01,-1.367208050372980266e-01,0.000000000000000000e+00
2.160896242478282381e-01,4.202304482936281699e-02,-1.290616147670255176e-01,0.000000000000000000e+00
2.646817249270341232e-01,6.692392495735217765e-03,-1.192218570584170495e-01,0.000000000000000000e+00
-4.639891374404500057e-01,1.153102681207679586e-01,-3.597218873043284693e-01,0.000000000000000000e+00
3.654912244936509014e-01,4.615243858817590361e-01,-2.813775462142227846e-01,0.000000000000000000e+00
-3.894786134751775375e-01,1.230006442394469685e-01,-2.372683013678336394e-01,0.000000000000000000e+00
-4.345488957574418776e-01,1.732612775456465748e-01,-1.807203277445402212e-01,0.000000000000000000e+00
-4.029200579304237917e-01,8.573992868225049913e-02,-2.734890226278754444e-01,0.000000000000000000e+00
4.470930985776990219e-01,2.142304717208487475e-01,-1.439481452622334290e-01,0.000000000000000000e+00
-4.659832895720090740e-01,2.539747603768700568e-01,-9.682557707993595664e-02,0.000000000000000000e+00
-4.172098532647651736e-01,1.873901697771602759e-01,-1.662952163165703767e-01,0.000000000000000000e+00
8.905648575489719110e-02,1.978342382186512316e-01,7.637797100932948446e-02,0.000000000000000000e+00
-4.246575114364263825e-01,1.775352684126856040e-01,-1.727719214029614370e-01,0.000000000000000000e+00
-2.772361038502583197e-01,-1.910147390509409904e-01,1.429988003710702116e-01,0.000000000000000000e+00
4.019255832978228526e-01,-3.506698042913349855e-01,-3.291112156571429082e-01,0.000000000000000000e+00
1.206148193310361827e-01,-1.143657124586228008e-01,5.587679185596124837e-02,0.000000000000000000e+00
5.311311515331753469e-02,4.311985071416725712e-01,-1.541916490142663729e-02,0.000000000000000000e+00
2.296265193245982938e-01,-4.532009912169515098e-01,-2.603286940401884353e-01,0.000000000000000000e+00
-2.292770998966361592e-02,-6.216816347449565655e-02,-6.664826087820034661e-02,0.000000000000000000e+00
4.329185684805930689e-02,3.408943869103190361e-01,1.600486201766427030e-01,0.000000000000000000e+00
-2.069671477022924991e-02,2.363487358616145687e-02,-6.088265301791782186e-02,0.000000000000000000e+00
3.316043918934818424e-01,4.721477237332956101e-01,-2.339690628075491441e-01,0.000000000000000000e+00
3.894339679944279209e-01,-1.943650253008861184e-01,-1.493174959239572386e-01,0.000000000000000000e+00
